sample_id,label,family,repo_full_name,source_type,fold,split,prob,pred_label,error_type
neg_1505,0,NEG::Raiden1411__zabi.json,Raiden1411/zabi,real_negative,1,test,0.0006932423,0,correct
neg_1523,0,NEG::RazDwa1923__ML_Pred_Crypto.json,RazDwa1923/ML_Pred_Crypto,real_negative,1,test,0.7279754,1,false_positive
neg_1524,0,NEG::rbubyr777__Ethereum.json,rbubyr777/Ethereum,real_negative,1,test,6.691586e-10,0,correct
neg_1525,0,NEG::RCarmelaVO__qhatuy-wallet.json,RCarmelaVO/qhatuy-wallet,real_negative,1,test,0.27357438,1,false_positive
neg_1529,0,NEG::reaperdragon__kittos-nft-marketplace.json,reaperdragon/kittos-nft-marketplace,real_negative,1,test,3.581748e-10,0,correct
neg_1533,0,NEG::RelapsedCode__qa-assuring-ethereum-tspvak.json,RelapsedCode/qa-assuring-ethereum-tspvak,real_negative,1,test,0.0001823546,0,correct
neg_1534,0,NEG::relyt29__Bubki-For-Ukraine-Contracts.json,relyt29/Bubki-For-Ukraine-Contracts,real_negative,1,test,1.1142491e-08,0,correct
neg_1535,0,NEG::remston-dsa__ETH-USD-price-feed-using-Chainlink-oracle-Web3-Brownie-Python-and-Solidity.json,remston-dsa/ETH-USD-price-feed-using-Chainlink-oracle-Web3-Brownie-Python-and-Solidity,real_negative,1,test,2.1691717e-07,0,correct
neg_1538,0,NEG::reown-com__appkit.json,reown-com/appkit,real_negative,1,test,4.35688e-06,0,correct
neg_1554,0,NEG::rm4328-d__web3de4.json,rm4328-d/web3de4,real_negative,1,test,0.0001355208,0,correct
neg_1556,0,NEG::robertcalvert__vscode-crypto-ticker.json,robertcalvert/vscode-crypto-ticker,real_negative,1,test,2.8453348e-08,0,correct
neg_1558,0,NEG::robin-rrt__crypto-cares.json,robin-rrt/crypto-cares,real_negative,1,test,0.0001823546,0,correct
neg_1559,0,NEG::Robin2164__nft1.json,Robin2164/nft1,real_negative,1,test,4.546832e-08,0,correct
neg_1561,0,NEG::rocksanen__crypto_smart_contracts.json,rocksanen/crypto_smart_contracts,real_negative,1,test,0.0010484692,0,correct
neg_1563,0,NEG::rohanhraj__MultiSignature-Wallet-SmartContract.json,rohanhraj/MultiSignature-Wallet-SmartContract,real_negative,1,test,2.1940867e-09,0,correct
neg_1574,0,NEG::rpardela__SmartContractAPIGenerator.json,rpardela/SmartContractAPIGenerator,real_negative,1,test,4.9859584e-05,0,correct
neg_1592,0,NEG::saddle-finance__saddle-frontend.json,saddle-finance/saddle-frontend,real_negative,1,test,1.9947297e-06,0,correct
neg_1610,0,NEG::satisfywithmylife__phantom-py.json,satisfywithmylife/phantom-py,real_negative,1,test,0.0074606435,0,correct
neg_1611,0,NEG::SATO-Technologies__Hordes-Wallet.json,SATO-Technologies/Hordes-Wallet,real_negative,1,test,0.006003596,0,correct
neg_1613,0,NEG::sava2109__Cryptography_project_PKI_smart_contract.json,sava2109/Cryptography_project_PKI_smart_contract,real_negative,1,test,0.97879136,1,false_positive
neg_1621,0,NEG::ScopeLift__endaoment.json,ScopeLift/endaoment,real_negative,1,test,4.5990553e-10,0,correct
neg_1624,0,NEG::sdhosseinabadi__aleo-project.json,sdhosseinabadi/aleo-project,real_negative,1,test,1.248271e-06,0,correct
neg_1631,0,NEG::secp256k2__secp256k2.json,secp256k2/secp256k2,real_negative,1,test,1.1726421e-06,0,correct
neg_1639,0,NEG::Shahroz-Hussain-Dev__Wallet.json,Shahroz-Hussain-Dev/Wallet,real_negative,1,test,4.1335396e-05,0,correct
neg_1642,0,NEG::Shakedash-dev__ReverseBlockChainShell.json,Shakedash-dev/ReverseBlockChainShell,real_negative,1,test,2.994441e-06,0,correct
neg_1645,0,NEG::shapeshift__web.json,shapeshift/web,real_negative,1,test,0.0010987311,0,correct
neg_1646,0,NEG::shardeum__shardeum-docs.json,shardeum/shardeum-docs,real_negative,1,test,2.6995778e-07,0,correct
neg_1647,0,NEG::Shashwat-Manglam-Jain__NFT-Blockchain.json,Shashwat-Manglam-Jain/NFT-Blockchain,real_negative,1,test,2.3588655e-08,0,correct
neg_1648,0,NEG::shawakash__payBox.json,shawakash/payBox,real_negative,1,test,0.019124037,1,false_positive
neg_1654,0,NEG::shlima__fortune.json,shlima/fortune,real_negative,1,test,0.0022872274,0,correct
neg_1664,0,NEG::SilentCicero__wafr.json,SilentCicero/wafr,real_negative,1,test,9.931193e-08,0,correct
neg_1665,0,NEG::SimonPhoenix96__crypto-website.json,SimonPhoenix96/crypto-website,real_negative,1,test,6.7092245e-05,0,correct
neg_1671,0,NEG::skundu42__CryptoWarz.json,skundu42/CryptoWarz,real_negative,1,test,0.00053161324,0,correct
neg_1674,0,NEG::SkyPierIO__skypier-vpn.json,SkyPierIO/skypier-vpn,real_negative,1,test,0.02096424,1,false_positive
neg_1679,0,NEG::smart-account-starter__smart-account-starter.json,smart-account-starter/smart-account-starter,real_negative,1,test,1.0145354e-08,0,correct
neg_1684,0,NEG::smartcontract123__-Smart-Contract-Based-Cryptocurrency-MlM-Software-Development-On-Tron-Ethereum-Smart-contract-Deve.json,smartcontract123/-Smart-Contract-Based-Cryptocurrency-MlM-Software-Development-On-Tron-Ethereum-Smart-contract-Deve,real_negative,1,test,2.9989609e-09,0,correct
neg_1686,0,NEG::smartcontractkit__defi-minimal.json,smartcontractkit/defi-minimal,real_negative,1,test,0.0004044815,0,correct
neg_1694,0,NEG::solangegueiros__dapp-register.json,solangegueiros/dapp-register,real_negative,1,test,4.539787e-05,0,correct
neg_1712,0,NEG::Springbock99__hd-wallet.json,Springbock99/hd-wallet,real_negative,1,test,2.0408185e-10,0,correct
neg_1717,0,NEG::SSSami22__Crypto.json,SSSami22/Crypto,real_negative,1,test,3.7266393e-06,0,correct
neg_1721,0,NEG::status-im__status-legacy.json,status-im/status-legacy,real_negative,1,test,3.0894944e-06,0,correct
neg_1724,0,NEG::stellar__stellar-ledger-data-indexer.json,stellar/stellar-ledger-data-indexer,real_negative,1,test,1.8342893e-05,0,correct
neg_1726,0,NEG::Stephen-Kimoi__NFT-collection.json,Stephen-Kimoi/NFT-collection,real_negative,1,test,0.0001823546,0,correct
neg_1727,0,NEG::stevenbooke__decentralized-crowdfunding.json,stevenbooke/decentralized-crowdfunding,real_negative,1,test,0.00022693387,0,correct
neg_1732,0,NEG::Strykr-Prism__realtime-crypto-price-api.json,Strykr-Prism/realtime-crypto-price-api,real_negative,1,test,0.0020829707,0,correct
neg_1737,0,NEG::sumit03guha__smart-contracts-development-boilerplate.json,sumit03guha/smart-contracts-development-boilerplate,real_negative,1,test,0.0001313518,0,correct
neg_1741,0,NEG::Sunilshah-7__web3-blockchain-curve.json,Sunilshah-7/web3-blockchain-curve,real_negative,1,test,2.3588655e-08,0,correct
neg_1743,0,NEG::sunnyRK__EthIndia-HackJaipur.json,sunnyRK/EthIndia-HackJaipur,real_negative,1,test,5.101404e-09,0,correct
neg_1744,0,NEG::sunshineioxzc__nft-sales-tracking-bot.json,sunshineioxzc/nft-sales-tracking-bot,real_negative,1,test,0.0015487612,0,correct
neg_1745,0,NEG::SunWeb3Sec__DeFiHackLabs.json,SunWeb3Sec/DeFiHackLabs,real_negative,1,test,0.00028685408,0,correct
neg_1746,0,NEG::SunWeb3Sec__DeFiVulnLabs.json,SunWeb3Sec/DeFiVulnLabs,real_negative,1,test,2.5071595e-05,0,correct
neg_1762,0,NEG::swrno__adopt-pet.json,swrno/adopt-pet,real_negative,1,test,0.00018814208,0,correct
neg_1765,0,NEG::syedsimanta03__solana-NFT.json,syedsimanta03/solana-NFT,real_negative,1,test,6.89361e-07,0,correct
neg_1769,0,NEG::Synthetixio__synthetix.json,Synthetixio/synthetix,real_negative,1,test,6.439038e-06,0,correct
neg_1775,0,NEG::tamjid0x01__awesome-smartcontract-hacking.json,tamjid0x01/awesome-smartcontract-hacking,real_negative,1,test,3.0288433e-08,0,correct
neg_1779,0,NEG::TanujJha__OpenD-NFT-Marketplace.json,TanujJha/OpenD-NFT-Marketplace,real_negative,1,test,0.0047552,0,correct
neg_1786,0,NEG::tayyabappoly__bitcoin-wallet-that-uses-Neutrino.json,tayyabappoly/bitcoin-wallet-that-uses-Neutrino,real_negative,1,test,6.227859e-07,0,correct
neg_1788,0,NEG::teal-finance__rainbow.json,teal-finance/rainbow,real_negative,1,test,0.00048029723,0,correct
neg_1792,0,NEG::tega-tahir__ArtBridge.json,tega-tahir/ArtBridge,real_negative,1,test,2.6465736e-09,0,correct
neg_1798,0,NEG::terrygmk__NFT-Collection.json,terrygmk/NFT-Collection,real_negative,1,test,3.192377e-09,0,correct
neg_1812,0,NEG::theshefer__NFT-lazy-minting.json,theshefer/NFT-lazy-minting,real_negative,1,test,0.00029137006,0,correct
neg_1821,0,NEG::tinovyatkin__pass-js.json,tinovyatkin/pass-js,real_negative,1,test,0.015906392,1,false_positive
neg_1832,0,NEG::topsecretagent007__smart-contract-web3-projects.json,topsecretagent007/smart-contract-web3-projects,real_negative,1,test,5.101404e-09,0,correct
neg_1833,0,NEG::Topten1004__DoubleDice-Platform.json,Topten1004/DoubleDice-Platform,real_negative,1,test,5.9209164e-05,0,correct
neg_1835,0,NEG::tosynthegeek__mcw.json,tosynthegeek/mcw,real_negative,1,test,0.00025714198,0,correct
neg_1836,0,NEG::toto-1010__nft-smart-contracts-basic1.json,toto-1010/nft-smart-contracts-basic1,real_negative,1,test,0.20497774,1,false_positive
neg_1838,0,NEG::TP-Lab__Mobile-SDK.json,TP-Lab/Mobile-SDK,real_negative,1,test,0.00053578056,0,correct
neg_1852,0,NEG::Tsatsch__Web3DevLearn.json,Tsatsch/Web3DevLearn,real_negative,1,test,1.8370862e-08,0,correct
neg_1868,0,NEG::uhsr__CryptoKeyVaultManager.json,uhsr/CryptoKeyVaultManager,real_negative,1,test,0.95976204,1,false_positive
neg_1903,0,NEG::viaweb3__cryptocast-desktop.json,viaweb3/cryptocast-desktop,real_negative,1,test,7.112437e-07,0,correct
neg_1908,0,NEG::Viken-Blockchain-Solutions__Solidity-files.json,Viken-Blockchain-Solutions/Solidity-files,real_negative,1,test,9.368717e-06,0,correct
neg_1915,0,NEG::vishnoitanuj__Blockchain-Cryptocurrency.json,vishnoitanuj/Blockchain-Cryptocurrency,real_negative,1,test,0.00036829791,0,correct
neg_1928,0,NEG::vjgaur__NFT-Ethereum-Polygon-Marketplace.json,vjgaur/NFT-Ethereum-Polygon-Marketplace,real_negative,1,test,7.1231565e-10,0,correct
neg_1934,0,NEG::VulnPlanet__l3x.json,VulnPlanet/l3x,real_negative,1,test,0.0018458483,0,correct
neg_1935,0,NEG::vvizardev__pump-smart-contract-solidity.json,vvizardev/pump-smart-contract-solidity,real_negative,1,test,8.7642476e-08,0,correct
neg_1947,0,NEG::wanglinyang__nft-collection.json,wanglinyang/nft-collection,real_negative,1,test,9.4612624e-05,0,correct
neg_1949,0,NEG::wangtengjiao1997__Encode-Solidity-Bootcamp.json,wangtengjiao1997/Encode-Solidity-Bootcamp,real_negative,1,test,1.621223e-08,0,correct
neg_1950,0,NEG::wardu__Crypto-Resources.json,wardu/Crypto-Resources,real_negative,1,test,2.8409744e-05,0,correct
neg_1957,0,NEG::Web3-Club__Blockchain-Developer-roadmap_Chinese.json,Web3-Club/Blockchain-Developer-roadmap_Chinese,real_negative,1,test,2.5360188e-07,0,correct
neg_1965,0,NEG::web3privacy__web3privacy.json,web3privacy/web3privacy,real_negative,1,test,0.00017674513,0,correct
neg_1966,0,NEG::web3p__web3.php.json,web3p/web3.php,real_negative,1,test,8.888084e-05,0,correct
neg_1972,0,NEG::wevm__awesome-wagmi.json,wevm/awesome-wagmi,real_negative,1,test,0.0013354007,0,correct
neg_1977,0,NEG::WISEPLAT__backtrader_bybit.json,WISEPLAT/backtrader_bybit,real_negative,1,test,0.0140636265,0,correct
neg_1978,0,NEG::WizardOfAus__WizardsEthereumWorkshop.json,WizardOfAus/WizardsEthereumWorkshop,real_negative,1,test,7.734421e-08,0,correct
neg_1980,0,NEG::wpdas__kibi-greeting-contract.json,wpdas/kibi-greeting-contract,real_negative,1,test,0.012053779,0,correct
neg_1983,0,NEG::wslyvh__useWeb3.json,wslyvh/useWeb3,real_negative,1,test,3.2192333e-05,0,correct
neg_1991,0,NEG::xcncncnddddd__fundme_lesson.json,xcncncnddddd/fundme_lesson,real_negative,1,test,3.2192333e-05,0,correct
neg_1999,0,NEG::xsen215__Web3-Solana-Bitcoin-NFT-Dex-Defi-P2EGame-SmartContract-Projects.json,xsen215/Web3-Solana-Bitcoin-NFT-Dex-Defi-P2EGame-SmartContract-Projects,real_negative,1,test,3.689885e-07,0,correct
neg_2000,0,NEG::xueqianLu__txpress.json,xueqianLu/txpress,real_negative,1,test,0.00059766934,0,correct
neg_2001,0,NEG::XXXGutierrezXXX__defi-staking-smart-contract-solana.json,XXXGutierrezXXX/defi-staking-smart-contract-solana,real_negative,1,test,1.248271e-06,0,correct
neg_2013,0,NEG::yatharth1444__Token-Wallet-on-ICP-Blockchain.json,yatharth1444/Token-Wallet-on-ICP-Blockchain,real_negative,1,test,0.94261247,1,false_positive
neg_2019,0,NEG::yigittopm__lkd-web3-blockchain.json,yigittopm/lkd-web3-blockchain,real_negative,1,test,7.496458e-08,0,correct
neg_2020,0,NEG::YiJie-Zhu__Crypto-Identity.json,YiJie-Zhu/Crypto-Identity,real_negative,1,test,0.93045825,1,false_positive
neg_2027,0,NEG::Yourmix0x__webwag-tiri.json,Yourmix0x/webwag-tiri,real_negative,1,test,2.1907815e-06,0,correct
neg_2030,0,NEG::yunanah__nft-wallet-yoorabaek.json,yunanah/nft-wallet-yoorabaek,real_negative,1,test,0.0029810332,0,correct
neg_2032,0,NEG::yuzushioh__EthereumKit.json,yuzushioh/EthereumKit,real_negative,1,test,2.2862906e-08,0,correct
neg_2038,0,NEG::zeriontech__defi-sdk-js.json,zeriontech/defi-sdk-js,real_negative,1,test,0.0003275843,0,correct
neg_2041,0,NEG::ZetiAi__defi.json,ZetiAi/defi,real_negative,1,test,0.008315778,0,correct
neg_2047,0,NEG::zktx-io__sui-extension.json,zktx-io/sui-extension,real_negative,1,test,0.004198795,0,correct
neg_2048,0,NEG::zman0225__bitcoinclass.json,zman0225/bitcoinclass,real_negative,1,test,6.2767043e-07,0,correct
pos_7,1,F3_web3_platform_app,arliawhite/rentverse,original,2,test,0.00022341634,0,false_negative
pos_10,1,F3_web3_platform_app,clixlogix/blockchain-dev,original,2,test,8.0715934e-10,0,false_negative
pos_21,1,F3_web3_platform_app,knightsdex/knightsbridge-dex,original,2,test,2.5360188e-07,0,false_negative
pos_26,1,F3_web3_platform_app,MentarisHub121/TokenPresaleApp,original,2,test,1.8189616e-09,0,false_negative
pos_28,1,F3_web3_platform_app,mirzamudassir/blocknovas-nyx-public,original,2,test,0.0007096704,0,false_negative
pos_35,1,F3_web3_platform_app,SuperDev313/Trading_Platform_Ultrax,original,2,test,7.265816e-08,0,false_negative
pos_36,1,F3_web3_platform_app,ta3pks/Decentralized-Social,original,2,test,1.8162224e-06,0,false_negative
pos_41,1,F3_web3_platform_app,xorostar/blocknovas-llc-currency-converter-task,original,2,test,3.3214194e-05,0,false_negative
pos_136,1,F3_web3_platform_app,arliawhitec/rentverse,synthetic,2,test,6.302759e-05,0,false_negative
pos_137,1,F3_web3_platform_app,studio-hu/blockchain-dev,synthetic,2,test,1.3307808e-09,0,false_negative
pos_138,1,F3_web3_platform_app,knightsdexj/knightsbridge-dex,synthetic,2,test,5.896418e-07,0,false_negative
pos_139,1,F3_web3_platform_app,protocol-app/TokenPresaleApp,synthetic,2,test,8.507397e-11,0,false_negative
pos_140,1,F3_web3_platform_app,mirzamudassi/blocknovas-nyx-public,synthetic,2,test,6.502816e-05,0,false_negative
pos_141,1,F3_web3_platform_app,SuperDev31/Trading_Platform_Ultrax,synthetic,2,test,2.5360188e-07,0,false_negative
pos_142,1,F3_web3_platform_app,ta3pks2/Decentralized-Social,synthetic,2,test,1.235957e-07,0,false_negative
pos_143,1,F3_web3_platform_app,xorostar2/blocknovas-llc-currency-converter-task,synthetic,2,test,9.610242e-05,0,false_negative
pos_144,1,F3_web3_platform_app,arliawhite2/rentverse,synthetic,2,test,0.00025315638,0,false_negative
pos_145,1,F3_web3_platform_app,app-proto/blockchain-dev,synthetic,2,test,8.0715934e-10,0,false_negative
pos_146,1,F3_web3_platform_app,knightsdexk/knightsbridge-dex,synthetic,2,test,5.475977e-05,0,false_negative
pos_147,1,F3_web3_platform_app,chain-studio/TokenPresaleApp,synthetic,2,test,1.7429788e-07,0,false_negative
pos_148,1,F3_web3_platform_app,mirzamudassira/blocknovas-nyx-public,synthetic,2,test,0.0020507437,0,false_negative
pos_149,1,F3_web3_platform_app,SuperDev3132/Trading_Platform_Ultrax,synthetic,2,test,6.825603e-08,0,false_negative
pos_150,1,F3_web3_platform_app,ta3pk/Decentralized-Social,synthetic,2,test,9.422446e-07,0,false_negative
pos_151,1,F3_web3_platform_app,xorostar3/blocknovas-llc-currency-converter-task,synthetic,2,test,0.0015367271,0,false_negative
pos_152,1,F3_web3_platform_app,arliawhitew/rentverse,synthetic,2,test,3.120191e-05,0,false_negative
pos_153,1,F3_web3_platform_app,chain-stu/blockchain-dev,synthetic,2,test,5.5475197e-10,0,false_negative
pos_154,1,F3_web3_platform_app,knightsdex2/knightsbridge-dex,synthetic,2,test,3.7052967e-05,0,false_negative
pos_155,1,F3_web3_platform_app,labs-protocol/TokenPresaleApp,synthetic,2,test,2.8172629e-09,0,false_negative
pos_156,1,F3_web3_platform_app,mirzamudassir2/blocknovas-nyx-public,synthetic,2,test,0.0005193048,0,false_negative
pos_157,1,F3_web3_platform_app,SuperDev313d/Trading_Platform_Ultrax,synthetic,2,test,4.8604484e-06,0,false_negative
pos_158,1,F3_web3_platform_app,ta3pk2/Decentralized-Social,synthetic,2,test,4.7923256e-09,0,false_negative
pos_159,1,F3_web3_platform_app,xorostar32/blocknovas-llc-currency-converter-task,synthetic,2,test,8.220189e-05,0,false_negative
pos_160,1,F3_web3_platform_app,arliawhite3/rentverse,synthetic,2,test,0.00020342699,0,false_negative
pos_161,1,F3_web3_platform_app,labs-stud/blockchain-dev,synthetic,2,test,7.58256e-10,0,false_negative
pos_162,1,F3_web3_platform_app,knightsdexl/knightsbridge-dex,synthetic,2,test,1.0129991e-05,0,false_negative
pos_163,1,F3_web3_platform_app,chain-studio2/TokenPresaleApp,synthetic,2,test,1.1628233e-10,0,false_negative
pos_164,1,F3_web3_platform_app,mirzamudassirj/blocknovas-nyx-public,synthetic,2,test,0.00053578056,0,false_negative
pos_165,1,F3_web3_platform_app,SuperDev3133/Trading_Platform_Ultrax,synthetic,2,test,5.838248e-08,0,false_negative
pos_166,1,F3_web3_platform_app,ta3pks3/Decentralized-Social,synthetic,2,test,1.235957e-07,0,false_negative
pos_167,1,F3_web3_platform_app,xorosta/blocknovas-llc-currency-converter-task,synthetic,2,test,6.605214e-05,0,false_negative
pos_168,1,F3_web3_platform_app,arliawhite4/rentverse,synthetic,2,test,0.0001823546,0,false_negative
pos_169,1,F3_web3_platform_app,protocol-/blockchain-dev,synthetic,2,test,9.1463137e-10,0,false_negative
pos_170,1,F3_web3_platform_app,knightsdexf/knightsbridge-dex,synthetic,2,test,6.89361e-07,0,false_negative
pos_171,1,F3_web3_platform_app,verse-studio/TokenPresaleApp,synthetic,2,test,1.689353e-07,0,false_negative
pos_172,1,F3_web3_platform_app,mirzamudassiri/blocknovas-nyx-public,synthetic,2,test,0.000107208805,0,false_negative
pos_173,1,F3_web3_platform_app,SuperDev312/Trading_Platform_Ultrax,synthetic,2,test,1.7257829e-08,0,false_negative
pos_174,1,F3_web3_platform_app,ta3pks4/Decentralized-Social,synthetic,2,test,1.235957e-07,0,false_negative
pos_175,1,F3_web3_platform_app,xorosta2/blocknovas-llc-currency-converter-task,synthetic,2,test,3.8528935e-05,0,false_negative
pos_176,1,F3_web3_platform_app,arliawhit/rentverse,synthetic,2,test,3.2192333e-05,0,false_negative
pos_177,1,F3_web3_platform_app,protocol-2/blockchain-dev,synthetic,2,test,7.1231565e-10,0,false_negative
pos_178,1,F3_web3_platform_app,knightsdex3/knightsbridge-dex,synthetic,2,test,9.22347e-06,0,false_negative
pos_179,1,F3_web3_platform_app,studio-labs/TokenPresaleApp,synthetic,2,test,1.0923714e-10,0,false_negative
pos_180,1,F3_web3_platform_app,mirzamudassir3/blocknovas-nyx-public,synthetic,2,test,0.00052747846,0,false_negative
pos_181,1,F3_web3_platform_app,SuperDev313k/Trading_Platform_Ultrax,synthetic,2,test,6.4120606e-08,0,false_negative
pos_182,1,F3_web3_platform_app,ta3pksm/Decentralized-Social,synthetic,2,test,1.5870002e-07,0,false_negative
pos_183,1,F3_web3_platform_app,xorosta3/blocknovas-llc-currency-converter-task,synthetic,2,test,2.3369335e-05,0,false_negative
pos_184,1,F3_web3_platform_app,arliawhite5/rentverse,synthetic,2,test,0.00011959858,0,false_negative
pos_185,1,F3_web3_platform_app,protocol-3/blockchain-dev,synthetic,2,test,7.1231565e-10,0,false_negative
pos_186,1,F3_web3_platform_app,knightsdex4/knightsbridge-dex,synthetic,2,test,4.7576454e-05,0,false_negative
pos_187,1,F3_web3_platform_app,app-studio/TokenPresaleApp,synthetic,2,test,2.1940867e-09,0,false_negative
neg_1,0,NEG::00hello__solidity-experiments.json,00hello/solidity-experiments,real_negative,2,test,5.6586238e-08,0,correct
neg_4,0,NEG::0x-Crisbanks__panda-Web3-smart-contract-auditor-.json,0x-Crisbanks/panda-Web3-smart-contract-auditor-,real_negative,2,test,0.000720838,0,correct
neg_7,0,NEG::0xbitcoin__0xbitcoin-token.json,0xbitcoin/0xbitcoin-token,real_negative,2,test,3.850742e-09,0,correct
neg_10,0,NEG::0xdevrel__Conditional-NFTs.json,0xdevrel/Conditional-NFTs,real_negative,2,test,0.00016093082,0,correct
neg_20,0,NEG::0xJonaseb11__shared_wallet.3.0.json,0xJonaseb11/shared_wallet.3.0,real_negative,2,test,1.801016e-10,0,correct
